0.100000000000000005551115123126	3
0.0100000000000000002081668171172	3
0.00100000000000000002081668171172	4
0.000100000000000000004792173602386	5
1.00000000000000008180305391403e-05	5
1.00000000000000016650634863946e-06	6
1.00000000000000021944590784286e-07	7
1.00000000000000018635868334073e-08	7
1.00000000000000026907674459604e-09	8
1.00000000000000029492613873832e-10	9
1.00000000000000026261439606047e-11	9
